time,F: theta1,F: theta1dot,F: theta2,F: theta2dot,F: s,F: E,F: MotorEnable,T: y,T: dy,T: d2y,T: d3y,T: d4y
28.32,0.0,0.0,-0.033772121026090875,0.07477206656336405,0.0,1.2954180224253669e-06,0.0,0.0,0.0,0.0,0.0,0.0
28.34,0.0,0.0,-0.03220132469929598,0.08620673602920734,0.0,1.177716438992453e-06,0.0,0.0,0.0,0.0,0.0,0.0
28.36,0.0,0.0,-0.029059732045706187,0.13462099215584383,0.0,9.591277840456126e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.38,0.0,0.0,-0.025918139392116395,0.16505013127790036,0.0,7.629584783240888e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.4,0.0,0.0,-0.022776546738526603,0.1755317458090361,0.0,5.892085218278813e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.42,0.0,0.0,-0.018849555921539363,0.18306746224311257,0.0,4.035482860557235e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.44,0.0,0.0,-0.014137166941154675,0.219930011878229,0.0,2.2699591090634936e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.46,0.0,0.0,-0.009424777960769987,0.22937120854994525,0.0,1.008870715139374e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.48,0.0,0.0,-0.004712388980385299,0.23648824074075553,0.0,2.5221767878487616e-08,0.0,0.0,0.0,0.0,0.0,0.0
28.5,0.0,0.0,-6.086710996333622e-16,0.23075225550207049,0.0,4.207834246398896e-34,0.0,0.0,0.0,0.0,0.0,0.0
28.52,0.0,0.0,0.004712388980384081,0.22653817040131266,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
28.54,0.0,0.0,0.009424777960768769,0.2228417129471463,0.0,1.0088707151391133e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.56,0.0,0.0,0.014137166941153457,0.22788815544460694,0.0,2.2699591090631027e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.58,0.0,0.0,0.018064157758140697,0.2060354661571821,0.0,3.7061986688098876e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.6,0.0,0.0,0.02120575041173049,0.1677053379076361,0.0,5.107407995392127e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.62,0.0,0.0,0.02434734306532028,0.1477738906759743,0.0,6.73281081422753e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.64,0.0,0.0,0.026703537555512625,0.11217036903971023,0.0,8.098989907645223e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.66,0.0,0.0,0.02905973204570497,0.09210397032183856,0.0,9.59127784045532e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.68,0.0,0.0,0.029845130209102417,0.0594004551224556,0.0,1.0116731337923668e-06,0.0,0.0,0.0,0.0,0.0,0.0
28.7,0.0,0.0,0.030630528372499865,0.05717851832604459,0.0,1.0656196928657836e-06,0.0,0.0,0.0,0.0,0.0,0.0
28.72,0.0,0.0,0.030630528372499865,0.008399552180643304,0.0,1.0656196928657836e-06,0.0,0.0,0.0,0.0,0.0,0.0
28.74,0.0,0.0,0.029845130209102417,-0.020714667520779773,0.0,1.0116731337923668e-06,0.0,0.0,0.0,0.0,0.0,0.0
28.76,0.0,0.0,0.02827433388230752,-0.05631154760634815,0.0,9.079836436252799e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.78,0.0,0.0,0.025918139392115177,-0.10186519134157716,0.0,7.62958478324017e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.8,0.0,0.0,0.022776546738525385,-0.1387299507527866,0.0,5.892085218278183e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.82,0.0,0.0,0.019634954084935593,-0.15787127185536154,0.0,4.3787791455693613e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.84,0.0,0.0,0.0164933614313458,-0.17239500674441893,0.0,3.089666565113705e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.86,0.0,0.0,0.012566370614358561,-0.19199352751118046,0.0,1.793547938025148e-07,0.0,0.0,0.0,0.0,0.0,0.0
28.88,0.0,0.0,0.00863937979737132,-0.19305391115868029,0.0,8.477316425821617e-08,0.0,0.0,0.0,0.0,0.0,0.0
28.9,0.0,0.0,0.003926990816986633,-0.22248280830901704,0.0,1.7515116582273115e-08,0.0,0.0,0.0,0.0,0.0,0.0
28.92,0.0,0.0,-6.091047805023564e-16,-0.20718289755061606,0.0,4.213832583836329e-34,0.0,0.0,0.0,0.0,0.0,0.0
28.94,0.0,0.0,-0.004712388980385299,-0.2245583067285542,0.0,2.5221767878487616e-08,0.0,0.0,0.0,0.0,0.0,0.0
28.96,0.0,0.0,-0.008639379797372539,-0.20576569335902828,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
28.98,0.0,0.0,-0.012566370614359779,-0.1966981064878404,0.0,1.7935479380254955e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,-0.01649336143134702,-0.18890372576835407,0.0,3.0896665651141614e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.02,0.0,0.0,-0.01963495408493681,-0.16687814525154482,0.0,4.378779145569905e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.04,0.0,0.0,-0.022776546738526603,-0.15868720994024554,0.0,5.892085218278813e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.06,0.0,0.0,-0.025132741228718947,-0.11674692121153461,0.0,7.174191752101634e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.08,0.0,0.0,-0.026703537555513843,-0.10210656636344553,0.0,8.098989907645962e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.1,0.0,0.0,-0.02748893571891129,-0.041537366360719016,0.0,8.58240712531686e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.12,0.0,0.0,-0.02827433388230874,-0.02185755509526155,0.0,9.079836436253582e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.14,0.0,0.0,-0.02827433388230874,-0.002959738454134074,0.0,9.079836436253582e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.16,0.0,0.0,-0.02827433388230874,-0.00040055711645432465,0.0,9.079836436253582e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.18,0.0,0.0,-0.026703537555513843,0.0651534775354067,0.0,8.098989907645962e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.2,0.0,0.0,-0.025132741228718947,0.08032355365326146,0.0,7.174191752101634e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.22,0.0,0.0,-0.022776546738526603,0.10998143461559773,0.0,5.892085218278813e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.24,0.0,0.0,-0.01963495408493681,0.13985013742700636,0.0,4.378779145569905e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.26,0.0,0.0,-0.01649336143134702,0.1580228736246703,0.0,3.0896665651141614e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.28,0.0,0.0,-0.013351768777757227,0.1722787368107692,0.0,2.0247474769115832e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.3,0.0,0.0,-0.010210176124167435,0.1628322811936592,0.0,1.1840218809621702e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.32,0.0,0.0,-0.006283185307180195,0.18123711001322498,0.0,4.4838698450641756e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.34,0.0,0.0,-0.0023561944901929538,0.1906299106291091,0.0,6.305441969623534e-09,0.0,0.0,0.0,0.0,0.0,0.0
29.36,0.0,0.0,0.001570796326794288,0.19464371455541904,0.0,2.8024186531623953e-09,0.0,0.0,0.0,0.0,0.0,0.0
29.38,0.0,0.0,0.005497787143781529,0.1988146196332584,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.4,0.0,0.0,0.00863937979737132,0.171917226365901,0.0,8.477316425821617e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.42,0.0,0.0,0.011780972450961113,0.14880047930566692,0.0,1.576360492404905e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.44,0.0,0.0,0.014922565104550905,0.14340196228946603,0.0,2.5291828344808137e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.46,0.0,0.0,0.018064157758140697,0.136953486555414,0.0,3.7061986688098876e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.48,0.0,0.0,0.019634954084935593,0.10012441041989213,0.0,4.3787791455693613e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.5,0.0,0.0,0.02120575041173049,0.06926446099954439,0.0,5.107407995392127e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.52,0.0,0.0,0.022776546738525385,0.07568699412706381,0.0,5.892085218278183e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.54,0.0,0.0,0.022776546738525385,0.011334379069551787,0.0,5.892085218278183e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.56,0.0,0.0,0.023561944901922833,0.014816044179172,0.0,6.305441969619945e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.58,0.0,0.0,0.022776546738525385,-0.04225648750012193,0.0,5.892085218278183e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.6,0.0,0.0,0.021991148575127937,-0.062092320376135046,0.0,5.492740560202244e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.62,0.0,0.0,0.02042035224833304,-0.08692581383064768,0.0,4.736087523847833e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.64,0.0,0.0,0.018849555921538145,-0.08785947346027492,0.0,4.0354828605567136e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.66,0.0,0.0,0.0164933614313458,-0.10805417869344351,0.0,3.089666565113705e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.68,0.0,0.0,0.013351768777756009,-0.13210613511826585,0.0,2.0247474769112137e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.7,0.0,0.0,0.010995574287563665,-0.13308721695850417,0.0,1.3731851400504853e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.72,0.0,0.0,0.007853981633973873,-0.14127181004027456,0.0,7.00604663291033e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.74,0.0,0.0,0.003926990816986633,-0.1691731241173349,0.0,1.7515116582273115e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.76,0.0,0.0,0.0007853981633968392,-0.17382612223220198,0.0,7.006046632900551e-10,0.0,0.0,0.0,0.0,0.0,0.0
29.78,0.0,0.0,-0.002356194490192954,-0.1665328463383934,0.0,6.305441969623537e-09,0.0,0.0,0.0,0.0,0.0,0.0
29.8,0.0,0.0,-0.005497787143782747,-0.15591043875122904,0.0,3.4329628501273547e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.82,0.0,0.0,-0.008639379797372539,-0.15320137549558432,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
29.84,0.0,0.0,-0.01178097245096233,-0.1546269605859809,0.0,1.5763604924052312e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.86,0.0,0.0,-0.014137166941154675,-0.12582716854609377,0.0,2.2699591090634936e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.88,0.0,0.0,-0.01649336143134702,-0.11624063482468207,0.0,3.0896665651141614e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.9,0.0,0.0,-0.018064157758141915,-0.07430280121499327,0.0,3.7061986688103874e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.92,0.0,0.0,-0.01963495408493681,-0.058943163103680404,0.0,4.378779145569905e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.94,0.0,0.0,-0.021205750411731707,-0.06854548198927156,0.0,5.107407995392713e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.96,0.0,0.0,-0.021205750411731707,-0.014164459767386159,0.0,5.107407995392713e-07,0.0,0.0,0.0,0.0,0.0,0.0
29.98,0.0,0.0,-0.021205750411731707,-0.0019171730819955018,0.0,5.107407995392713e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,-0.021205750411731707,-0.0002594611721411233,0.0,5.107407995392713e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.02,0.0,0.0,-0.02042035224833426,0.04227952000306415,0.0,4.736087523848398e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.04,0.0,0.0,-0.018849555921539363,0.07683555056447935,0.0,4.035482860557235e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.06,0.0,0.0,-0.017278759594744467,0.0888932808475111,0.0,3.390926570329363e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.08,0.0,0.0,-0.01570796326794957,0.09006143621370644,0.0,2.8024186531647826e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.1,0.0,0.0,-0.013351768777757227,0.10835226982677565,0.0,2.0247474769115832e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.12,0.0,0.0,-0.010995574287564883,0.10878255048231965,0.0,1.3731851400507894e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.14,0.0,0.0,-0.00785398163397509,0.14595803041929628,0.0,7.006046632912502e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.16,0.0,0.0,-0.005497787143782747,0.12215779789850466,0.0,3.4329628501273547e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.18,0.0,0.0,-0.0023561944901929538,0.14373043667678578,0.0,6.305441969623534e-09,0.0,0.0,0.0,0.0,0.0,0.0
30.2,0.0,0.0,0.0007853981633968397,0.15427882393655692,0.0,7.006046632900559e-10,0.0,0.0,0.0,0.0,0.0,0.0
30.22,0.0,0.0,0.003141592653589185,0.12974220956451252,0.0,1.1209674612653926e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.24,0.0,0.0,0.006283185307178977,0.1440813844858131,0.0,4.483869845062437e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.26,0.0,0.0,0.00863937979737132,0.12957985379702322,0.0,8.477316425821617e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.28,0.0,0.0,0.010995574287563665,0.11047671806457565,0.0,1.3731851400504853e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.3,0.0,0.0,0.012566370614358561,0.1012550840271153,0.0,1.793547938025148e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.32,0.0,0.0,0.014137166941153457,0.08359381691883691,0.0,2.2699591090631027e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.34,0.0,0.0,0.014922565104550905,0.03609904995534232,0.0,2.5291828344808137e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.36,0.0,0.0,0.015707963267948353,0.018179670275909755,0.0,2.802418653164348e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.38,0.0,0.0,0.0164933614313458,0.017137470675167646,0.0,3.089666565113705e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.4,0.0,0.0,0.0164933614313458,0.0023202986611744504,0.0,3.089666565113705e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.42,0.0,0.0,0.0164933614313458,0.00031401832164146964,0.0,3.089666565113705e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.44,0.0,0.0,0.015707963267948353,-0.026565648658419608,0.0,2.802418653164348e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.46,0.0,0.0,0.014137166941153457,-0.07422735517658915,0.0,2.2699591090631027e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.48,0.0,0.0,0.012566370614358561,-0.07162618253745237,0.0,1.793547938025148e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.5,0.0,0.0,0.010995574287563665,-0.09793280805690958,0.0,1.3731851400504853e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.52,0.0,0.0,0.009424777960768769,-0.08388966146901494,0.0,1.0088707151391133e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.54,0.0,0.0,0.007068583470576425,-0.10725196685869938,0.0,5.674897772657268e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.56,0.0,0.0,0.004712388980384081,-0.11665556360441814,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.58,0.0,0.0,0.002356194490191736,-0.12035638328530221,0.0,6.305441969617016e-09,0.0,0.0,0.0,0.0,0.0,0.0
30.6,0.0,0.0,-6.091047805023564e-16,-0.11812478442639357,0.0,4.213832583836329e-34,0.0,0.0,0.0,0.0,0.0,0.0
30.62,0.0,0.0,-0.002356194490192954,-0.11416243126195046,0.0,6.305441969623537e-09,0.0,0.0,0.0,0.0,0.0,0.0
30.64,0.0,0.0,-0.004712388980385299,-0.11206524673857549,0.0,2.5221767878487616e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.66,0.0,0.0,-0.007068583470577643,-0.11730700272050111,0.0,5.6748977726592244e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.68,0.0,0.0,-0.008639379797372539,-0.07983212235788376,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.7,0.0,0.0,-0.010995574287564883,-0.10087451361458546,0.0,1.3731851400507894e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.72,0.0,0.0,-0.012566370614359779,-0.07720548935984117,0.0,1.7935479380254955e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.74,0.0,0.0,-0.013351768777757227,-0.05736200634591016,0.0,2.0247474769115832e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.76,0.0,0.0,-0.014137166941154675,-0.03451916732163788,0.0,2.2699591090634936e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.78,0.0,0.0,-0.014922565104552123,-0.03401795844324633,0.0,2.5291828344812266e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.8,0.0,0.0,-0.014922565104552123,-0.004636753866298733,0.0,2.5291828344812266e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.82,0.0,0.0,-0.014922565104552123,-0.0006275178925335516,0.0,2.5291828344812266e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.84,0.0,0.0,-0.014922565104552123,-8.4925311790102e-05,0.0,2.5291828344812266e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.86,0.0,0.0,-0.014137166941154675,0.016204571282300025,0.0,2.2699591090634936e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.88,0.0,0.0,-0.012566370614359779,0.06696407499184398,0.0,1.7935479380254955e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.9,0.0,0.0,-0.010995574287564883,0.08102383291488371,0.0,1.3731851400507894e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.92,0.0,0.0,-0.009424777960769987,0.077436117872174,0.0,1.008870715139374e-07,0.0,0.0,0.0,0.0,0.0,0.0
30.94,0.0,0.0,-0.00785398163397509,0.09874054308939631,0.0,7.006046632912502e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.96,0.0,0.0,-0.006283185307180195,0.08947169605720334,0.0,4.4838698450641756e-08,0.0,0.0,0.0,0.0,0.0,0.0
30.98,0.0,0.0,-0.003926990816987851,0.10871547154139047,0.0,1.7515116582283977e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,-0.0023561944901929538,0.09280209583148918,0.0,6.305441969623534e-09,0.0,0.0,0.0,0.0,0.0,0.0
31.02,0.0,0.0,-6.086710996333622e-16,0.10916628204997203,0.0,4.207834246398896e-34,0.0,0.0,0.0,0.0,0.0,0.0
31.04,0.0,0.0,0.001570796326794288,0.09286310640343605,0.0,2.8024186531623953e-09,0.0,0.0,0.0,0.0,0.0,0.0
31.06,0.0,0.0,0.003926990816986633,0.09756778894612561,0.0,1.7515116582273115e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.08,0.0,0.0,0.005497787143781529,0.09795010528076042,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.1,0.0,0.0,0.007068583470576425,0.0768094719900492,0.0,5.674897772657268e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.12,0.0,0.0,0.007853981633973873,0.057308411212026726,0.0,7.00604663291033e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.14,0.0,0.0,0.009424777960768769,0.05697817544380083,0.0,1.0088707151391133e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.16,0.0,0.0,0.009424777960768769,0.015771592370537317,0.0,1.0088707151391133e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.18,0.0,0.0,0.010210176124166217,0.01541687209816677,0.0,1.1840218809618877e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.2,0.0,0.0,0.010210176124166217,0.0020870497729255904,0.0,1.1840218809618877e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.22,0.0,0.0,0.010210176124166217,0.0002824514995245029,0.0,1.1840218809618877e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.24,0.0,0.0,0.010210176124166217,3.8225653689475184e-05,0.0,1.1840218809618877e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.26,0.0,0.0,0.009424777960768769,-0.05148215909793821,0.0,1.0088707151391133e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.28,0.0,0.0,0.00863937979737132,-0.057049232277414735,0.0,8.477316425821617e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.3,0.0,0.0,0.007853981633973873,-0.04383708127994709,0.0,7.00604663291033e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.32,0.0,0.0,0.006283185307178977,-0.07645917144841273,0.0,4.483869845062437e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.34,0.0,0.0,0.004712388980384081,-0.07076037979889807,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.36,0.0,0.0,0.003926990816986633,-0.053120336482827206,0.0,1.7515116582273115e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.38,0.0,0.0,0.002356194490191736,-0.056015953308884495,0.0,6.305441969617016e-09,0.0,0.0,0.0,0.0,0.0,0.0
31.4,0.0,0.0,0.0007853981633968392,-0.05640807227715616,0.0,7.006046632900551e-10,0.0,0.0,0.0,0.0,0.0,0.0
31.42,0.0,0.0,-0.0007853981633980574,-0.05646113981967858,0.0,7.006046632922284e-10,0.0,0.0,0.0,0.0,0.0,0.0
31.44,0.0,0.0,-0.002356194490192954,-0.056468321730577024,0.0,6.305441969623537e-09,0.0,0.0,0.0,0.0,0.0,0.0
31.46,0.0,0.0,-0.003926990816987851,-0.05983857023720873,0.0,1.7515116582283977e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.48,0.0,0.0,-0.005497787143782747,-0.073454114276002,0.0,3.4329628501273547e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.5,0.0,0.0,-0.006283185307180195,-0.034723930234575415,0.0,4.4838698450641756e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.52,0.0,0.0,-0.00785398163397509,-0.07051557419766094,0.0,7.006046632912502e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.54,0.0,0.0,-0.008639379797372539,-0.060333001571389155,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.56,0.0,0.0,-0.008639379797372539,-0.008826539983784222,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.58,0.0,0.0,-0.009424777960769987,-0.01587108860792892,0.0,1.008870715139374e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.6,0.0,0.0,-0.009424777960769987,-0.0021489124593788815,0.0,1.008870715139374e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.62,0.0,0.0,-0.009424777960769987,-0.00029082372147602384,0.0,1.008870715139374e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.64,0.0,0.0,-0.009424777960769987,-3.935871071896954e-05,0.0,1.008870715139374e-07,0.0,0.0,0.0,0.0,0.0,0.0
31.66,0.0,0.0,-0.008639379797372539,0.042309307632021995,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.68,0.0,0.0,-0.00785398163397509,0.058491217691164284,0.0,7.006046632912502e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.7,0.0,0.0,-0.007068583470577643,0.058705089366734,0.0,5.6748977726592244e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.72,0.0,0.0,-0.006283185307180195,0.04743048581946636,0.0,4.4838698450641756e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.74,0.0,0.0,-0.005497787143782747,0.030686675061117937,0.0,3.4329628501273547e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.76,0.0,0.0,-0.003926990816987851,0.06643878383315566,0.0,1.7515116582283977e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.78,0.0,0.0,-0.003141592653590402,0.03626153609178408,0.0,1.1209674612662613e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.8,0.0,0.0,-0.0015707963267955053,0.06399704431170083,0.0,2.802418653166739e-09,0.0,0.0,0.0,0.0,0.0,0.0
31.82,0.0,0.0,-6.086710996333622e-16,0.062469019318905444,0.0,4.207834246398896e-34,0.0,0.0,0.0,0.0,0.0,0.0
31.84,0.0,0.0,0.0007853981633968397,0.06230989184611484,0.0,7.006046632900559e-10,0.0,0.0,0.0,0.0,0.0,0.0
31.86,0.0,0.0,0.001570796326794288,0.03544232282379813,0.0,2.8024186531623953e-09,0.0,0.0,0.0,0.0,0.0,0.0
31.88,0.0,0.0,0.003141592653589185,0.06529487249861494,0.0,1.1209674612653926e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.9,0.0,0.0,0.003926990816986633,0.06624654069648271,0.0,1.7515116582273115e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.92,0.0,0.0,0.004712388980384081,0.06225057906999326,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.94,0.0,0.0,0.004712388980384081,0.00951503868938219,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.96,0.0,0.0,0.005497787143781529,0.019202707531179218,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
31.98,0.0,0.0,0.005497787143781529,0.002601506342598354,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.005497787143781529,0.0003520757204102066,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.02,0.0,0.0,0.005497787143781529,4.764826734842027e-05,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.04,0.0,0.0,0.005497787143781529,6.448491757715322e-06,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.06,0.0,0.0,0.005497787143781529,8.727084588842915e-07,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.08,0.0,0.0,0.004712388980384081,-0.014676398185456862,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.1,0.0,0.0,0.003926990816986633,-0.028595375108233827,0.0,1.7515116582273115e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.12,0.0,0.0,0.0031415926535891844,-0.03616825636938633,0.0,1.1209674612653924e-08,0.0,0.0,0.0,0.0,0.0,0.0
32.14,0.0,0.0,0.002356194490191736,-0.03722744721763481,0.0,6.305441969617016e-09,0.0,0.0,0.0,0.0,0.0,0.0
32.16,0.0,0.0,0.0015707963267942875,-0.03170061671048198,0.0,2.8024186531623937e-09,0.0,0.0,0.0,0.0,0.0,0.0
32.18,0.0,0.0,0.0007853981633968392,-0.02616163648146646,0.0,7.006046632900551e-10,0.0,0.0,0.0,0.0,0.0,0.0
32.2,0.0,0.0,-0.0007853981633980574,-0.0490502016738404,0.0,7.006046632922284e-10,0.0,0.0,0.0,0.0,0.0,0.0
32.22,0.0,0.0,-0.0015707963267955058,-0.0655197414105553,0.0,2.8024186531667405e-09,0.0,0.0,0.0,0.0,0.0,0.0
32.24,0.0,0.0,-0.002356194490192954,-0.06435313151020064,0.0,6.305441969623537e-09,0.0,0.0,0.0,0.0,0.0,0.0
