,time,F: theta1,F: theta1dot,F: theta2,F: theta2dot
5321,5.321,-0.20112550018189196,1.7111067737674478e-05,-0.0006522568712500139,0.6234376267013841
5322,5.322,-0.20112548303635824,1.8497568463669413e-05,-2.910038087531111e-05,0.6228677136339603
5323,5.323,-0.20112546336324866,1.9292707426502192e-05,0.0005934659981391105,0.6222601988311931
5324,5.324,-0.20112544184120168,1.9835427179938713e-05,0.0012154047703174203,0.6216147922596407
5325,5.325,-0.20112541984523613,2.0813143036305858e-05,0.0018366791533174056,0.620930868723997
5326,5.3260000000000005,-0.2011253985914927,2.2833708865286138e-05,0.002457252252600104,0.6202078824434794
5327,5.327,-0.20112537642844275,2.5069755250464453e-05,0.0030770844373507805,0.6194466800765204
5328,5.328,-0.2011253520569309,2.6870231854948725e-05,0.0036961364591713824,0.6186479398403492
5329,5.329,-0.20112532494958182,2.79702939885929e-05,0.004314369871235093,0.617811968231048
5330,5.33,-0.20112529531911552,2.8475445019030233e-05,0.004931746997943912,0.6169387153827259
5331,5.331,-0.20112526411834733,2.886153637166554e-05,0.00554823093492482,0.6160277750675243
5332,5.332,-0.201125233040188,2.9974767529678236e-05,0.006163785549031417,0.6150783846956139
5333,5.333,-0.20112520302404235,3.228418077288689e-05,0.006778374036051315,0.6140901493107014
5334,5.3340000000000005,-0.20112517188973528,3.469754310995269e-05,0.0073919566256179315,0.6130641884156286
5335,5.335,-0.20112513817508385,3.648192394339135e-05,0.008004494302859558,0.6120012758122819
5336,5.336,-0.20112510135010875,3.73708788288966e-05,0.008615949026062816,0.6109017358167517
5337,5.337,-0.20112506181375447,3.7562807973542364e-05,0.009226283723519111,0.6097654448492678
5338,5.338,-0.20112502089388926,3.7720956235789964e-05,0.009835462293528982,0.6085918314341914
5339,5.339,-0.2011249808426499,3.897108331382485e-05,0.010443449599906741,0.6073798784565438
5340,5.34,-0.20112494203230422,4.149809213058103e-05,0.011050208760782627,0.6061294823477796
5341,5.341,-0.20112490172322786,4.3929486390739445e-05,0.011655699950911907,0.6048420501317029
5342,5.3420000000000005,-0.2011248585194612,4.556519029250228e-05,0.012259884725334246,0.6035183398558659
5343,5.343,-0.20112481208842448,4.6237256929260864e-05,0.012862725754614845,0.6021585965005954
5344,5.344,-0.20112476316091765,4.63098682895949e-05,0.013464186824846045,0.6007625519789885
5345,5.345,-0.2011247135311206,4.66793352572685e-05,0.01406423283764359,0.5993294251369212
5346,5.346,-0.20112466557680028,4.8533980604512695e-05,0.014662829346348778,0.5978581543000288
5347,5.347,-0.2011246174852585,5.0964938821991144e-05,0.015259937935992358,0.5963497110960528
5348,5.348,-0.20112456723500804,5.295883925041761e-05,0.015855520076013076,0.5948051705513056
5349,5.349,-0.20112451408960608,5.414537505034026e-05,0.016449538578845836,0.593224987169622
5350,5.3500000000000005,-0.2011244582579065,5.46272700746439e-05,0.017041957272532497,0.5916091596122153
5351,5.351,-0.20112440089405997,5.4980278868557585e-05,0.01763274100072345,0.5899572306976731
5352,5.352,-0.20112434407302432,5.624093063571309e-05,0.01822185559903555,0.5882682992709921
5353,5.353,-0.2011242877845881,5.840217883275708e-05,0.01880926498828915,0.586542477017036
5354,5.354,-0.2011242299252479,6.0409367032375816e-05,0.01939493116190409,0.5847808922838159
5355,5.355,-0.20112416963029428,6.182775962639403e-05,0.01997881742210782,0.5829840752850063
5356,5.356,-0.20112410679019904,6.260050468223686e-05,0.020560887916673702,0.581152192514838
5357,5.357,-0.20112404205061513,6.304863394292998e-05,0.02114110763892251,0.5792850467480933
5358,5.3580000000000005,-0.2011239768123768,6.387106282709593e-05,0.021719442427719376,0.5773820770401163
5359,5.359,-0.20112391242804337,6.574249995824391e-05,0.02229585819177358,0.5754427480894224
5360,5.36,-0.2011238472634989,6.784295521113985e-05,0.02287031806462754,0.5734679741017089
5361,5.361,-0.2011237800471527,6.953384736585772e-05,0.02344278564697465,0.5714584957264097
5362,5.362,-0.2011237102752947,7.056082956558504e-05,0.024013225411129883,0.5694146837217786
5363,5.363,-0.20112363815781087,7.102662166928396e-05,0.024581602648910853,0.5673365652644937
5364,5.364,-0.20112356461818326,7.139101025169761e-05,0.02514788347163938,0.5652238239496523
5365,5.365,-0.20112349129349,7.247084860334927e-05,0.025712034810142975,0.5630757997907656
5366,5.3660000000000005,-0.20112341892409064,7.463418400444551e-05,0.0262740228599628,0.5608922695192518
5367,5.367,-0.20112334546202326,7.685368304912402e-05,0.026833811245129166,0.5586743629642322
5368,5.368,-0.2011232695711544,7.845821957462025e-05,0.02739136441352778,0.5564228671179732
5369,5.369,-0.20112319078370838,7.921117181924085e-05,0.027946647796765315,0.5541381504002546
5370,5.37,-0.20112310950024784,7.931041251875764e-05,0.028499627810154353,0.5518201626679444
5371,5.371,-0.2011230269896734,7.938830890640163e-05,0.029050271852709926,0.5494684352150137
5372,5.372,-0.2011229453861865,8.051020260585665e-05,0.029598548304223038,0.5470820822443735
5373,5.373,-0.20112286520427283,8.293082935737764e-05,0.030144424123651915,0.5446610048548459
5374,5.3740000000000006,-0.2011227837633274,8.530603897246596e-05,0.030687863319538572,0.5422066540096564
5375,5.375,-0.20112269953016237,8.686586158217788e-05,0.031228831161790937,0.5397199267797435
5376,5.376,-0.2011226120694617,8.738967247848887e-05,0.03176729414008176,0.5372011904811693
5377,5.377,-0.20112252204378112,8.720619211428533e-05,0.032303219963845255,0.5346502826751357
5378,5.378,-0.20112243121354828,8.719348610336964e-05,0.03283657756228092,0.5320665111679658
5379,5.3790000000000004,-0.20112234225669495,8.868870537352759e-05,0.0333673369100573,0.5294487413889014
5380,5.38,-0.20112225408955436,9.114660106213386e-05,0.03389546450148222,0.5267976630011318
5381,5.381,-0.20112216406832828,9.32412336184219e-05,0.03442092547777376,0.5241147232269839
5382,5.382,-0.20112207112224265,9.443379054819324e-05,0.03494368667000033,0.5214006093067018
5383,5.383,-0.2011219752720498,9.473162258736615e-05,0.035463716135654,0.5186554818009049
5384,5.384,-0.20112187763002853,9.468824370196734e-05,0.03598098315864735,0.5158789745906043
5385,5.385,-0.20112178039998405,9.540333108813578e-05,0.03649545824931482,0.5130701948771955
5386,5.386,-0.20112168473466802,9.745056215472092e-05,0.03700711107291899,0.510228760949656
5387,5.3870000000000005,-0.20112158794199517,9.94796306354768e-05,0.03751590774448909,0.507356155186721
5388,5.388,-0.2011214888648917,0.00010090834561756639,0.03802181603965932,0.504453118349012
5389,5.389,-0.20112138722572476,0.0001015945469933917,0.038524804767142616,0.5015199672209434
5390,5.39,-0.20112128360623996,0.00010182606594552333,0.03902484374935657,0.4985566043286099
5391,5.391,-0.20112117944756142,0.00010232072494670652,0.039521903822426936,0.4955625179397658
5392,5.392,-0.20112107643942287,0.00010392070724787681,0.04001595624633325,0.49253707785797424
5393,5.393,-0.20112097302326332,0.00010584273564060866,0.040506969322142324,0.4894812288311495
5394,5.394,-0.20112086781534722,0.0001073910193838267,0.04099491170279734,0.48639583268725345
5395,5.3950000000000005,-0.20112076028150092,0.00010829484372198544,0.04147975305643713,0.48328134171240045
5396,5.396,-0.20112065060405687,0.0001086419858458475,0.0419614639383996,0.48013786309748324
5397,5.397,-0.20112053968185353,0.00010887871489248226,0.04244001579122305,0.4769651589381642
5398,5.398,-0.2011204291290565,0.00010980920196820551,0.04291538094350908,0.4737626468058714
5399,5.399,-0.20112031951448417,0.00011171449275372879,0.04338753090991977,0.4705302523102437
5400,5.4,-0.201120208914645,0.00011362853553393011,0.04385643498626805,0.4672691095014061
5401,5.401,-0.2011200961555526,0.00011496030809992635,0.044322063393119414,0.463979991228451
5402,5.402,-0.20111998085567395,0.00011551527138835914,0.04478438732352333,0.4606632884522364
5403,5.4030000000000005,-0.20111986342592914,0.00011549536948138756,0.04524337894301078,0.45731901024540306
5404,5.404,-0.20111974506969146,0.00011549902960669344,0.0456990113895955,0.45394678379236614
5405,5.405,-0.20111962776966338,0.00011651459470190606,0.04615125876113253,0.45054586074454106
5406,5.406,-0.20111951185734997,0.00011870413941879249,0.046600093767413045,0.44711629395206315
5407,5.407,-0.20111939486165176,0.00012082744820049693,0.04704548661134238,0.4436594945345791
5408,5.408,-0.20111927529953327,0.00012213869428239616,0.04748740866430388,0.4401763968895183
5409,5.409,-0.20111915274255868,0.00012241968589999606,0.0479258325351655,0.4366674266183629
5410,5.41,-0.20111902781689162,0.00012197986628892981,0.04836073207028089,0.43313250052663815
5411,5.4110000000000005,-0.20111890220329542,0.00012165631368495669,0.04879208235348712,0.42957102662393154
5412,5.412,-0.20111877856821186,0.0001227792552093864,0.04921985963954515,0.4259819374880466
5413,5.413,-0.20111865648487245,0.0001251311671785624,0.04964403741120368,0.42236566462989655
5414,5.414,-0.2011185329626676,0.0001272117497960098,0.05006458688808568,0.4187238818960225
5415,5.415,-0.20111840661111696,0.00012832131790924668,0.05048148106244542,0.41505749017182925
5416,5.416,-0.20111827724951933,0.00012836545451945766,0.050894694324477054,0.4113668064356
5417,5.417,-0.20111814590695254,0.00012785501078150312,0.05130420246231582,0.407651563758486
5418,5.418,-0.20111801482227362,0.00012790610600391423,0.05170998266203905,0.40391091130449736
5419,5.4190000000000005,-0.2011178862606475,0.0001296479808140505,0.05211201236386159,0.4001439870976543
5420,5.42,-0.20111775743945,0.00013168423571952522,0.05251026435515577,0.39635237355950087
5421,5.421,-0.20111762659207977,0.00013312685226246176,0.0529047126358299,0.39253716274286377
5422,5.422,-0.2011174931670708,0.00013369576133889495,0.05329533261779778,0.38869886016127464
5423,5.423,-0.20111735762220861,0.00013361582736018553,0.05368210092623155,0.3848374844392469
5424,5.424,-0.2011172214245301,0.00013361684825301547,0.05406499539955939,0.3809525673122998
5425,5.425,-0.20111708675278178,0.00013478468232382455,0.05444399480208753,0.37704329760932354
5426,5.426,-0.20111695241081914,0.00013651657904636597,0.054819074873696846,0.37311049867755924
5427,5.4270000000000005,-0.20111681663930572,0.0001379280243729118,0.05519021104658332,0.36915526766416057
5428,5.428,-0.20111667878549758,0.00013868814555770666,0.05555738006771274,0.3651781676539445
5429,5.429,-0.20111653895924614,0.00013884758784469447,0.05592055966744135,0.3611793941501202
5430,5.43,-0.20111639803299827,0.00013883851446751456,0.056279728559513575,0.35715877507431376
5431,5.431,-0.20111625764139673,0.00013947440678431218,0.05663486644067975,0.3531157709598232
5432,5.432,-0.20111611837203147,0.0001410448401244006,0.05698595224357241,0.34905035031352444
5433,5.433,-0.2011159783526043,0.0001426086643744287,0.05733296276730441,0.3449636729915614
5434,5.434,-0.2011158365336463,0.0001436364090745591,0.057675875856554384,0.34085650199866496
5435,5.4350000000000005,-0.20111569259558787,0.00014396375431560972,0.058014670316236125,0.33672924852808633
5436,5.436,-0.2011155469487586,0.00014379153073906025,0.05834932591149946,0.33258197196158606
5437,5.437,-0.20111540073338757,0.00014368571953704925,0.05867982336773117,0.32841437986942323
5438,5.438,-0.2011152557759528,0.00014455561200505665,0.05900614432848882,0.32422584912964775
5439,5.439,-0.20111511207298152,0.00014639490719278573,0.059328268925209295,0.3200166431416702
5440,5.44,-0.20111496743416157,0.00014810326273042586,0.059646175427947215,0.3157880841745022
5441,5.441,-0.2011148205799322,0.0001490359856727392,0.05995984324735639,0.31154105509080726
5442,5.442,-0.20111467117945642,0.00014902299782608493,0.06026925297397941,0.30727598105449
5443,5.4430000000000005,-0.20111451985062087,0.000148368835748414,0.06057438637824597,0.3029928295307188
5444,5.444,-0.20111436816003597,0.0001478526507492739,0.060875226410473715,0.2986911102859148
5445,5.445,-0.201114218568694,0.00014870102040769027,0.0611717571484129,0.2943699016743796
5446,5.446,-0.20111407087983785,0.00015081080942631403,0.06146396036511464,0.2900295687047186
5447,5.447,-0.2011139221441011,0.00015270183789908094,0.061751815434677025,0.2856718085706544
5448,5.448,-0.20111377080564724,0.0001535911014737755,0.06203530334614988,0.281297645506282
5449,5.449,-0.20111361655450272,0.00015331885252093554,0.062314406562898335,0.2769075023089453
5450,5.45,-0.2011134603265568,0.00015234860013384823,0.06258910902260362,0.2725012003392254
5451,5.4510000000000005,-0.20111330430356164,0.000151767110128552,0.06285939613726149,0.2680779595209642
5452,5.452,-0.20111315138637192,0.00015302087154479423,0.06312525428425948,0.2636366530870883
5453,5.453,-0.20111299940007094,0.00015501702153922063,0.06338666520583078,0.259178609887153
5454,5.454,-0.20111284578648078,0.00015647100347222347,0.06364361054424826,0.2547053449156879
5455,5.455,-0.20111268961686934,0.00015691343001461323,0.06389607379229116,0.2502175861525009
5456,5.456,-0.20111253114755367,0.0001564677482769676,0.06414403986434211,0.24571548949703034
5457,5.457,-0.20111237181990027,0.00015585023980963807,0.06438749509638786,0.24119863876833328
5458,5.458,-0.20111221422544656,0.00015635257137812915,0.06462642721233235,0.23666606257054196
5459,5.4590000000000005,-0.20111205821398395,0.00015789473404461126,0.06486082156347175,0.23211811618476746
5460,5.46,-0.20111190126777403,0.0001592123112908548,0.06509066148873811,0.22755630047253333
5461,5.461,-0.20111174248505914,0.00015984932873571128,0.06531593216873019,0.2229813357325366
5462,5.462,-0.20111158182734648,0.00015978166449377788,0.06553661989988357,0.21839352570543236
5463,5.463,-0.2011114201194085,0.00015941704917540195,0.06575271209447237,0.21379275757380156
5464,5.464,-0.2011112590492825,0.00015959506588668037,0.0659641972806078,0.20917850196217921
5465,5.465,-0.2011110995821771,0.00016079365767485563,0.06617106357030682,0.20455057979860675
5466,5.466,-0.2011109397495043,0.0001620230699082359,0.06637329652153419,0.19991023120843623
5467,5.4670000000000005,-0.20111077852389492,0.00016276442719372202,0.06657088288506734,0.19525824195504143
5468,5.468,-0.20111061558981227,0.0001628549445296249,0.06676381038591012,0.19059505437861007
5469,5.469,-0.20111045133481434,0.0001624835557202643,0.06695206771486237,0.1859207716210369
5470,5.47,-0.2011102868495535,0.0001621909133759686,0.06713564452851872,0.18123515762595252
5471,5.471,-0.20111012383558294,0.00016282326510842345,0.067314531360317,0.17653768171089643
5472,5.472,-0.2011099619812718,0.0001642197028184445,0.06748871708570055,0.17182878714411892
5473,5.473,-0.20110979939949816,0.00016543120047335605,0.06765818934279946,0.167109679418868
5474,5.474,-0.20110963506184085,0.0001659383030642105,0.06782293688912526,0.16238114950610297
5475,5.4750000000000005,-0.20110946876109115,0.00016563235555148997,0.06798294956639264,0.15764359199415864
5476,5.476,-0.201109301111253,0.0001648155028651123,0.06813821830052001,0.15289700508873288
5477,5.477,-0.20110913354754292,0.00016420068990442607,0.06828873510162982,0.14814099061287392
5478,5.478,-0.2011089682315221,0.0001648642000592852,0.06843449297245402,0.1433747998690226
5479,5.479,-0.20110880477759535,0.000166608048198087,0.06857548274570621,0.13859891603022914
5480,5.48,-0.20110864054266916,0.0001681050031506861,0.06871169336259572,0.13381491393008277
5481,5.481,-0.20110847405751842,0.00016861506699739109,0.06884311519195215,0.1290238014395417
5482,5.482,-0.20110830502324015,0.00016798367166766975,0.06896974002760736,0.12422602121438564
5483,5.4830000000000005,-0.20110813431125382,0.0001666416789401465,0.06909156108839484,0.1194214506952414
5484,5.484,-0.20110796396330105,0.00016560538044260573,0.06920857301815003,0.11460940210757008
5485,5.485,-0.2011077969552126,0.00016635832059392125,0.06932077165749131,0.10978873664804031
5486,5.486,-0.2011076319177061,0.00016821039242892604,0.069428148942885,0.10496041619295046
5487,5.487,-0.20110746575733537,0.0001696090409745941,0.06953069543882581,0.10012623631177374
5488,5.488,-0.20110729715690673,0.00016989027609613184,0.0696284037223669,0.0952871343672613
5489,5.489,-0.2011071261319599,0.00016905678674271698,0.06972126795496462,0.09044340390917874
5490,5.49,-0.20110695403076825,0.0001677779409474927,0.06980928388247874,0.0855946946742932
5491,5.4910000000000005,-0.2011067835343385,0.00016738978582757274,0.0698924488351719,0.08074001258639914
5492,5.492,-0.2011066162415056,0.0001686869939192877,0.06997075939449077,0.07587888695652664
5493,5.493,-0.2011064487684369,0.00016997168167293258,0.07004420762398801,0.07101325567551964
5494,5.494,-0.201106279733818,0.00017054773971584915,0.07011278781944974,0.06614408898787187
5495,5.495,-0.20110610883408445,0.00017025819426199322,0.07017649561633214,0.061271836456214035
5496,5.496,-0.20110593678957656,0.00016945827091847785,0.07023532793774459,0.05639645298644726
5497,5.497,-0.20110576534453956,0.00016901539468557638,0.0702892829944499,0.051517398827730085
5498,5.498,-0.2011055962217452,0.00016978623511965587,0.07033835927488165,0.046634144820945196
5499,5.4990000000000006,-0.20110542737077783,0.00017073992319037692,0.07038255191992762,0.04174798567052465
5500,5.5,-0.20110525755278713,0.00017125159637788152,0.07042185715300488,0.036859823992784216
5501,5.501,-0.20110508637106925,0.00017111766965286333,0.07045627231052501,0.03197015548695559
5502,5.502,-0.2011049141566213,0.00017049858283483174,0.07048579573134833,0.027079124247481844
5503,5.503,-0.2011047419681415,0.00016991880059211134,0.07051042675678416,0.022186522763982666
5504,5.5040000000000004,-0.20110457135297333,0.00017043595928256696,0.07053015271619273,0.01727512051522029
5505,5.505,-0.20110440095611906,0.00017317403484049676,0.07054485514391572,0.012240821429612123
5506,5.506,-0.2011042305020538,0.00017424292942004596,0.07055464146171977,0.007301925185703589
5507,5.507,-0.20110406118698212,0.00017080754066325593,0.07055971337573644,0.0026574897640933917
5508,5.508,-0.20110389497061035,0.00016236267752080843,0.07056030726020703,-0.0016070482833142503
5509,5.509,-0.20110373457614664,0.00015073306025204165,0.07055669415748271,-0.0055198738332802935
5510,5.51,-0.20110358349030105,0.00014007332042495103,0.07054917977802447,-0.00922279319124451
5511,5.511,-0.2011034442674025,0.00013554642604625178,0.07053806038606551,-0.012942910583313096
5512,5.5120000000000005,-0.20110330825023437,0.00013301369985620532,0.07052324354087648,-0.01668725638939174
5513,5.513,-0.20110317481443124,0.0001317531084853624,0.070504682935467,-0.020431715946991613
5514,5.514,-0.20110304408954863,0.00013182551343529742,0.07048237992482322,-0.024176119008971528
5515,5.515,-0.20110291440680428,0.0001323921190808953,0.07045633435548555,-0.027919426207150808
5516,5.516,-0.20110278281273666,0.00013197143934234445,0.07042654506179274,-0.03165997732569866
5517,5.517,-0.20110265075884287,0.00013128565417714214,0.07039301536268826,-0.03539824135762125
5518,5.518,-0.20110251939149312,0.0001309043200434415,0.07035574851109018,-0.03913453995495235
5519,5.519,-0.20110238876153405,0.0001308489307933289,0.07031474692990977,-0.04286866540838332
5520,5.5200000000000005,-0.20110225847570135,0.0001309187953475478,0.0702700128413533,-0.046600195503165305
5521,5.521,-0.20110212776425138,0.0001307248727851825,0.0702215483322004,-0.050328526214084464
5522,5.522,-0.20110199671577283,0.00013030754232778205,0.07016935654640082,-0.05405346860284573
5523,5.523,-0.20110186592510773,0.00012996047165242475,0.07011344134543764,-0.05777507860304039
5524,5.524,-0.20110173569175602,0.00012982957270133683,0.07005380653282572,-0.06149326962077874
5525,5.525,-0.20110160605688648,0.00012993151587738572,0.06999045588965835,-0.06520783043806912
5526,5.526,-0.20110147680333684,0.00013015373004407861,0.06992339317460708,-0.06891842521282786
5527,5.527,-0.20110134745561353,0.00013025440252556375,0.06985262212392156,-0.07262459347888908
5528,5.5280000000000005,-0.20110121718755725,0.0001298162783126913,0.06977814636185874,-0.0763257055138594
5529,5.529,-0.20110108561475468,0.00012864310051850168,0.06969997016502864,-0.08002134540806263
5530,5.53,-0.2011009542491839,0.00012748743650141782,0.0696180998704684,-0.08371201426280461
5531,5.531,-0.20110082422850667,0.0001269145840198985,0.06953254167881173,-0.08739803256940853
5532,5.532,-0.2011006960723635,0.00012718063680239476,0.0694433014183615,-0.0910794224059085
5533,5.533,-0.2011005696823736,0.00012823248454735432,0.0693503845450901,-0.09475590743702653
5534,5.534,-0.20110044434213492,0.00012970781292321717,0.06925379614263934,-0.09842691291418246
5535,5.535,-0.2011003187172241,0.00013093510356842225,0.06915354092232016,-0.10209156567550365
5536,5.5360000000000005,-0.20110019085519656,0.00013093363409139881,0.06904962322311312,-0.10574869414580552
5537,5.537,-0.20110006007149994,0.00012935703448809912,0.06894204883287658,-0.10939774005322771
5538,5.538,-0.20109992980336222,0.00012792113592907027,0.06883082774468902,-0.11304013816152132
5539,5.539,-0.20109980135141578,0.00012727280417035655,0.06871596811095675,-0.1166762907907825
5540,5.54,-0.20109967483340138,0.00012746710208237131,0.06859747716299938,-0.12030602884683166
5541,5.541,-0.20109954924720058,0.0001279988260318483,0.0684753612719075,-0.12392864229290315
5542,5.542,-0.20109942249353616,0.00012781386287178913,0.06834962597046779,-0.12754289112406358
5543,5.543,-0.20109929461749582,0.00012693093350806846,0.06822027908459485,-0.13114857248058642
5544,5.5440000000000005,-0.2010991673679304,0.00012622117744433205,0.06808733030808281,-0.13474630768413862
5545,5.545,-0.20109904114280236,0.00012587989001742192,0.06795078824934649,-0.13833606549027785
5546,5.546,-0.20109891585558679,0.00012585997811773942,0.06781066126771626,-0.1419175809458535
5547,5.547,-0.20109879093527108,0.0001258719601892471,0.06766695747343907,-0.14549035538898425
5548,5.548,-0.20109866541788707,0.00012542975966846012,0.0675196848158781,-0.14905370070440016
5549,5.549,-0.20109853952785062,0.00012464186752753924,0.06736885261031497,-0.15260750388891295
5550,5.55,-0.2010984141535932,0.00012394901496997493,0.06721447103362571,-0.15615197354914184
5551,5.551,-0.2010982897670747,0.0001235835750559402,0.06705655007635523,-0.15968711753488601
5552,5.5520000000000005,-0.20109816646032716,0.00012358784239334484,0.0668950995772836,-0.1632127606111484
5553,5.553,-0.20109804394545494,0.00012381403313783233,0.06673012922342553,-0.1667285444581454
5554,5.554,-0.20109792155463455,0.0001239242849927817,0.06656164855003002,-0.17023392767131604
5555,5.555,-0.20109779826929555,0.0001234052561788045,0.06638966696861386,-0.17372819986965418
5556,5.556,-0.20109767412202,0.00012226952129514173,0.06621419511937089,-0.17721115955249114
5557,5.557,-0.20109755050904898,0.00012121195969008168,0.06603524517643139,-0.1806832653018123
5558,5.558,-0.20109742830855357,0.00012066826074789782,0.06585282902532551,-0.18414472589340208
5559,5.559,-0.20109730777274437,0.00012076093496301811,0.0656669581572389,-0.18759544811456602
5560,5.5600000000000005,-0.20109718852787148,0.0001212993139400281,0.06547764366901376,-0.19103503676411254
5561,5.561,-0.2010970695742244,0.00012177955039366803,0.06528489626314828,-0.1944627946523621
5562,5.562,-0.20109694928752322,0.00012138531403198702,0.06508872624913138,-0.19787772327355604
5563,5.563,-0.20109682695336611,0.00011975550177508721,0.06488914502395948,-0.20127926477797164
5564,5.564,-0.20109670485931874,0.00011803103642789095,0.06468616709685399,-0.2046683138706623
5565,5.565,-0.2010965847495604,0.00011708100093644176,0.0644798066600709,-0.20804550332462346
5566,5.566,-0.20109646728851557,0.00011723424207158674,0.06427007706737202,-0.21141094450636203
5567,5.567,-0.201096352060854,0.00011827937042897952,0.0640569908340243,-0.21476422737590528
5568,5.5680000000000005,-0.20109623757149056,0.00011946476042907905,0.06384055963680103,-0.21810442048678305
5569,5.569,-0.20109612124558543,0.00011949855031715015,0.06362079431398124,-0.2214300709860366
5570,5.57,-0.2010960014225133,0.00011754628924299486,0.06339770679122897,-0.224740168916456
5571,5.571,-0.20109588166024853,0.00011538462148748201,0.06317131424226227,-0.22803622912426064
5572,5.572,-0.2010957642708039,0.00011416683948634244,0.06294163284006744,-0.2313191648715407
5573,5.573,-0.20109565005601368,0.00011429063905315778,0.06270867749720954,-0.23458915985612705
5574,5.574,-0.20109553834268012,0.00011541570391587397,0.062472461899740706,-0.23784568520686425
5575,5.575,-0.20109542698257368,0.00011646370571680879,0.062232998507199634,-0.2410874994836192
5576,5.5760000000000005,-0.20109531251738402,0.00011570083510555863,0.061990298711976394,-0.2443127284585631
5577,5.577,-0.20109519625657318,0.00011377879383951292,0.061744378712791356,-0.24752180485761247
5578,5.578,-0.20109508136430881,0.00011227731457736537,0.06149525670032363,-0.25071605956243714
5579,5.579,-0.20109496882716205,0.0001116866095567102,0.061242948955153136,-0.2538957711421592
5580,5.58,-0.20109485848182118,0.0001119215653192387,0.06098747083978555,-0.25706066288987167
5581,5.581,-0.20109474901509183,0.00011232174271074391,0.06072883679865379,-0.26020990282261836
5582,5.582,-0.20109463805424352,0.00011169658082099118,0.06046706044537913,-0.2633421473837551
5583,5.583,-0.20109452612538153,0.0001103059377397498,0.06020215838776091,-0.26645745623048833
5584,5.5840000000000005,-0.2010944152180794,0.00010914194871124523,0.059934148842091785,-0.26955659802662785
5585,5.585,-0.20109430596955957,0.00010852012678860368,0.05966304890643023,-0.27263968828709123
5586,5.586,-0.20109419832781325,0.00010841113985483944,0.0593888752000266,-0.2757065101208606
5587,5.587,-0.2010940915516003,0.00010844081062285821,0.059111643863324716,-0.2787565142309638
5588,5.588,-0.20109398422020594,0.00010789499833003508,0.05883137056736127,-0.28178882363436314
5589,5.589,-0.20109387607538637,0.00010664121499145408,0.05854807229209879,-0.2848031247613407
5590,5.59,-0.2010937686179191,0.00010542714315166984,0.05826176790665322,-0.28779995617228155
5591,5.591,-0.20109366263563552,0.00010464376379459014,0.057972475774587584,-0.2907795126241732
5592,5.5920000000000005,-0.2010935583423496,0.00010439485568641259,0.05768021388506265,-0.29374171224662704
5593,5.593,-0.2010934553778579,0.00010449699537561967,0.057384999852836203,-0.2966861965418863
5594,5.594,-0.20109335280793955,0.00010447955719298075,0.0570868509182622,-0.2996123303848337
5595,5.595,-0.20109324917772053,0.00010361141273885807,0.056785783998534456,-0.30251922783643415
5596,5.596,-0.20109314455448402,0.00010192306861806627,0.0564818176594973,-0.30540674053323014
5597,5.597,-0.2010930408153423,0.00010035066801556935,0.056174972399831956,-0.3082755971176785
5598,5.598,-0.20109293913358006,9.947820424892158e-05,0.05586526821241682,-0.3111261868598183
5599,5.599,-0.20109283985161605,9.947394118067196e-05,0.05555272445913524,-0.31395849814050997
5600,5.6000000000000005,-0.20109274248100303,0.00010009041321836918,0.05523735987087711,-0.3167721184514204
5601,5.601,-0.20109264570242785,0.00010066442531455714,0.05491919254753811,-0.31956623439503035
5602,5.602,-0.20109254736571136,0.00010011705296677866,0.0545982399580188,-0.32233963168464186
5603,5.603,-0.2010924471158314,9.826763589708506e-05,0.054274521477576616,-0.3250919659165222
5604,5.604,-0.20109234783170316,9.655373438542088e-05,0.05394805978013167,-0.32782445900035556
5605,5.605,-0.20109225071087328,9.557162326264538e-05,0.053618876081691955,-0.3305375204862032
5606,5.606,-0.20109215594487131,9.541420523115479e-05,0.05328699078965608,-0.3332310742842289
5607,5.607,-0.2010920627194785,9.56711454232783e-05,0.05295242350307204,-0.3359045587948321
5608,5.6080000000000005,-0.20109196921472774,9.542887140127833e-05,0.05261519301263897,-0.3385569269086341
5609,5.609,-0.2010918740736018,9.400547368170911e-05,0.05227531871988597,-0.34118735681965795
5610,5.61,-0.20109177954732596,9.252455828497502e-05,0.05193282367927543,-0.34379677437620054
5611,5.611,-0.20109168664425686,9.148786383676236e-05,0.05158772990522234,-0.34638550526572354
5612,5.612,-0.20109159562843604,9.102470387579236e-05,0.05124005884878204,-0.3489535162218397
5613,5.613,-0.20109150608009235,9.092224045803503e-05,0.050889831456050104,-0.3515004443046492
5614,5.614,-0.2010914168956422,9.062548415670539e-05,0.05053706816816139,-0.3540255969007471
5615,5.615,-0.20109132671823216,8.945272890021049e-05,0.05018178933663651,-0.3565281601147431
5616,5.6160000000000005,-0.20109123665530934,8.795539532835011e-05,0.049824017850764096,-0.3590085142316293
5617,5.617,-0.20109114792188224,8.67387718406625e-05,0.0494637768607565,-0.36146709305047403
5618,5.618,-0.20109106105288266,8.606786215774426e-05,0.04910108900727987,-0.3639040025371243
5619,5.619,-0.20109097598158654,8.590662364905571e-05,0.04873597649663819,-0.36631905877528403
5620,5.62,-0.20109089203961375,8.591796733291604e-05,0.04836846110077074,-0.3687117879665312
5621,5.621,-0.20109080795692813,8.546375787650495e-05,0.04799856415725433,-0.3710814264303027
